log_file,has_sdc,inj_kname,inj_kcount,inj_igid,inj_fault_model,inj_inst_id,inj_destination_id,inj_bit_location,finished
2016_09_12_13_56_14_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 58962413, 0.50458306263, 0.102972606016, 1
2016_09_12_13_56_16_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 73, 8, 0, 18736, 0.01585174643, 0.391843841765, 1
2016_09_12_13_56_18_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 53, 8, 0, 61896, 0.970979931422, 0.714778017408, 0
2016_09_12_13_56_20_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 69, 8, 0, 33769, 0.466337590241, 0.617679916471, 1
2016_09_12_13_56_22_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 31207632, 0.249209940094, 0.581117106888, 0
2016_09_12_13_56_25_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 51, 8, 0, 13265, 0.558660776257, 0.952325653427, 0
2016_09_12_13_56_27_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 47, 8, 0, 81857, 0.752484113237, 0.0796039457959, 1
2016_09_12_13_56_29_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 6, 8, 0, 42022, 0.438710543817, 0.225289502512, 1
2016_09_12_13_56_31_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 39330674, 0.82955846623, 0.100064910184, 1
2016_09_12_13_56_33_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 2043158, 0.454870705335, 0.795036461159, 0
2016_09_12_13_56_36_cudaNW_carol.log, 1, _Z20needle_cuda_shared_2PiS_iiii, 0, 8, 0, 589125, 0.490344926374, 0.655288260084, 1
2016_09_12_13_56_38_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 21803429, 0.828518900857, 0.637659152953, 1
2016_09_12_13_56_40_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 28989313, 0.0282574668643, 0.275940578198, 1
2016_09_12_13_56_43_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 85, 8, 0, 355884, 0.694509385524, 0.620560415936, 1
2016_09_12_13_56_45_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 27, 8, 0, 88699, 0.975836576379, 0.284914793722, 1
2016_09_12_13_56_47_cudaNW_carol.log, 1, _Z20needle_cuda_shared_1PiS_iiii, 91, 8, 0, 398056, 0.706588962747, 0.111315711646, 1
2016_09_12_13_56_49_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 50259745, 0.737190487717, 0.565657391674, 0
2016_09_12_13_56_52_cudaNW_carol.log, 0, _Z20needle_cuda_shared_2PiS_iiii, 53, 8, 0, 220907, 0.723452999292, 0.580289019428, 1
2016_09_12_13_56_54_cudaNW_carol.log, 0, _Z20needle_cuda_shared_1PiS_iiii, 89, 8, 0, 62854, 0.446788216513, 0.879500338405, 0
2016_09_12_13_56_56_cudaNW_carol.log, 0, _Z13GoldChkKernelPiS_i, 0, 8, 0, 13619661, 0.742862359347, 0.750985235009, 0
